time,gc,lat,lon,date
1488729743,50,40.1095193,-88.2274043,3/5/2017 16:02
1488729744,48,40.1095193,-88.2274043,3/5/2017 16:02
1488729863,46,40.1095147,-88.2271,3/5/2017 16:04
1488729867,41,40.1094943,-88.2271609,3/5/2017 16:04
1488729870,41,40.1095455,-88.2272071,3/5/2017 16:04
1488729876,44,40.1095698,-88.227229,3/5/2017 16:04
1488729877,41,40.1095698,-88.227229,3/5/2017 16:04
1488729879,42,40.1095698,-88.227229,3/5/2017 16:04
1488729892,41,40.1095862,-88.2272254,3/5/2017 16:04
1488729895,42,40.1095862,-88.2272254,3/5/2017 16:04
1488729896,43,40.1095862,-88.2272254,3/5/2017 16:04
1488729897,41,40.1095862,-88.2272254,3/5/2017 16:04
1488729899,47,40.1095862,-88.2272254,3/5/2017 16:04
1488729900,46,40.1095862,-88.2272254,3/5/2017 16:05
1488729903,41,40.1095862,-88.2272254,3/5/2017 16:05
1488729905,47,40.1095147,-88.2271,3/5/2017 16:05
1488729907,44,40.1095147,-88.2271,3/5/2017 16:05
1488729911,44,40.1095147,-88.2271,3/5/2017 16:05
1488729914,42,40.1095147,-88.2271,3/5/2017 16:05
1488729917,50,40.1095147,-88.2271,3/5/2017 16:05
1488729920,44,40.1095147,-88.2271,3/5/2017 16:05
1488729923,48,40.1095147,-88.2271,3/5/2017 16:05
1488729924,42,40.1095147,-88.2271,3/5/2017 16:05
1488730297,45,40.1095958,-88.227176,3/5/2017 16:11
1488730299,46,40.1095958,-88.227176,3/5/2017 16:11
1488730301,42,40.1095958,-88.227176,3/5/2017 16:11
1488730303,45,40.1095958,-88.227176,3/5/2017 16:11
1488730307,44,40.1095958,-88.227176,3/5/2017 16:11
1488730310,41,40.1095958,-88.227176,3/5/2017 16:11
1488730313,41,40.1095958,-88.227176,3/5/2017 16:11
1488730315,42,40.1095958,-88.227176,3/5/2017 16:11
1488730316,43,40.1095958,-88.227176,3/5/2017 16:11
1488730317,41,40.1095958,-88.227176,3/5/2017 16:11
1488730321,41,40.1095958,-88.227176,3/5/2017 16:12
1488730322,46,40.1095958,-88.227176,3/5/2017 16:12
1488730323,41,40.1095958,-88.227176,3/5/2017 16:12
1488730335,41,40.1095958,-88.227176,3/5/2017 16:12
1488730344,41,40.1095958,-88.227176,3/5/2017 16:12
1488730352,44,40.1095958,-88.227176,3/5/2017 16:12
1488730354,45,40.1095958,-88.227176,3/5/2017 16:12
1488730356,43,40.1095958,-88.227176,3/5/2017 16:12
1488730357,47,40.1095958,-88.227176,3/5/2017 16:12
1488730358,44,40.1095958,-88.227176,3/5/2017 16:12
1488730362,48,40.1095958,-88.227176,3/5/2017 16:12
1488730363,46,40.1095958,-88.227176,3/5/2017 16:12
1488730366,41,40.1095958,-88.227176,3/5/2017 16:12
1488730367,46,40.1095958,-88.227176,3/5/2017 16:12
1488730376,44,40.1095958,-88.227176,3/5/2017 16:12
1488730378,42,40.1095958,-88.227176,3/5/2017 16:12
1488730380,43,40.1095958,-88.227176,3/5/2017 16:13
1488730383,51,40.1095958,-88.227176,3/5/2017 16:13
1488730390,44,40.1095958,-88.227176,3/5/2017 16:13
1488730392,43,40.1095958,-88.227176,3/5/2017 16:13
1488730393,45,40.1095958,-88.227176,3/5/2017 16:13
1488730394,41,40.1095958,-88.227176,3/5/2017 16:13
1488730395,41,40.1095958,-88.227176,3/5/2017 16:13
1488730398,45,40.1095958,-88.227176,3/5/2017 16:13
1488730400,44,40.1095958,-88.227176,3/5/2017 16:13
1488730401,46,40.1095958,-88.227176,3/5/2017 16:13
1488730405,47,40.1095958,-88.227176,3/5/2017 16:13
1488730406,42,40.1095958,-88.227176,3/5/2017 16:13
1488730407,41,40.1095958,-88.227176,3/5/2017 16:13
1488730409,43,40.1095958,-88.227176,3/5/2017 16:13
1488730418,43,40.1095958,-88.227176,3/5/2017 16:13
1488730420,43,40.1095958,-88.227176,3/5/2017 16:13
1488730421,42,40.1095958,-88.227176,3/5/2017 16:13
1488730425,41,40.1095958,-88.227176,3/5/2017 16:13
1488730427,41,40.1095958,-88.227176,3/5/2017 16:13
1488730429,45,40.1095958,-88.227176,3/5/2017 16:13
1488730434,44,40.1095958,-88.227176,3/5/2017 16:13
1488730436,45,40.1095958,-88.227176,3/5/2017 16:13
1488730441,43,40.1095958,-88.227176,3/5/2017 16:14
1488730443,50,40.1095958,-88.227176,3/5/2017 16:14
1488730444,41,40.1095958,-88.227176,3/5/2017 16:14
1488730448,43,40.1095958,-88.227176,3/5/2017 16:14
1488730449,43,40.1095958,-88.227176,3/5/2017 16:14
1488730450,48,40.1095958,-88.227176,3/5/2017 16:14
1488730451,43,40.1095958,-88.227176,3/5/2017 16:14
1488730452,46,40.1095958,-88.227176,3/5/2017 16:14
1488730453,48,40.1095958,-88.227176,3/5/2017 16:14
1488730454,41,40.1095958,-88.227176,3/5/2017 16:14
1488730460,46,40.1095958,-88.227176,3/5/2017 16:14
1488730461,54,40.1095958,-88.227176,3/5/2017 16:14
1488730462,45,40.1095958,-88.227176,3/5/2017 16:14
1488730511,43,40.1094014,-88.2273627,3/5/2017 16:15
1488730588,43,40.1094014,-88.2273627,3/5/2017 16:16
1488730602,42,40.1094014,-88.2273627,3/5/2017 16:16
1488730606,44,40.1094014,-88.2273627,3/5/2017 16:16
1488730642,41,40.1094014,-88.2273627,3/5/2017 16:17
1488730684,41,40.1094014,-88.2273627,3/5/2017 16:18
1488730762,41,40.1094014,-88.2273627,3/5/2017 16:19
