time,gc,lat,lon,date
1489071065,44,40.1036059,-88.230097,3/9/2017 14:51
1489071069,51,40.1038769,-88.230156,3/9/2017 14:51
1489071071,42,40.104012,-88.2301322,3/9/2017 14:51
1489071105,42,40.1053713,-88.230008,3/9/2017 14:51
1489071111,46,40.1053854,-88.2297857,3/9/2017 14:51
1489071150,41,40.1061904,-88.2286552,3/9/2017 14:52
1489071152,43,40.1063408,-88.2286739,3/9/2017 14:52
1489071162,41,40.1068347,-88.228666,3/9/2017 14:52
1489071193,45,40.108192,-88.2287682,3/9/2017 14:53
1489071204,41,40.1086669,-88.2287685,3/9/2017 14:53
1489071215,49,40.1089801,-88.2287198,3/9/2017 14:53
1489071219,41,40.1090183,-88.2286766,3/9/2017 14:53
1489071241,41,40.1091115,-88.2287608,3/9/2017 14:54
1489088797,43,40.1030759,-88.2377893,3/9/2017 19:46
1489088803,41,40.1030759,-88.2377893,3/9/2017 19:46
1489088806,43,40.1030759,-88.2377893,3/9/2017 19:46
1489088809,42,40.1031144,-88.2354816,3/9/2017 19:46
1489088810,52,40.1031144,-88.2354816,3/9/2017 19:46
1489088811,45,40.1031144,-88.2354816,3/9/2017 19:46
1489088828,44,40.1031175,-88.2347833,3/9/2017 19:47
1489088829,45,40.1031175,-88.2347833,3/9/2017 19:47
1489088831,50,40.1031175,-88.2347833,3/9/2017 19:47
1489088833,42,40.1031092,-88.2344517,3/9/2017 19:47
1489088834,47,40.1031092,-88.2344517,3/9/2017 19:47
1489088836,48,40.1031092,-88.2344517,3/9/2017 19:47
1489088837,53,40.1031092,-88.2344517,3/9/2017 19:47
1489088838,41,40.1031045,-88.2342513,3/9/2017 19:47
1489088839,41,40.1031045,-88.2342513,3/9/2017 19:47
1489088840,46,40.1031045,-88.2342513,3/9/2017 19:47
1489088841,43,40.1031045,-88.2342513,3/9/2017 19:47
1489088843,41,40.1031005,-88.2340589,3/9/2017 19:47
1489088849,42,40.1032851,-88.2339945,3/9/2017 19:47
1489088853,41,40.1032643,-88.233475,3/9/2017 19:47
1489088862,41,40.1032551,-88.2332445,3/9/2017 19:47
1489088865,41,40.1032866,-88.232927,3/9/2017 19:47
1489088869,45,40.1032866,-88.232927,3/9/2017 19:47
1489088880,41,40.1033324,-88.232662,3/9/2017 19:48
1489088890,43,40.1033324,-88.232662,3/9/2017 19:48
1489088908,46,40.1032815,-88.2298544,3/9/2017 19:48
1489088914,46,40.1032369,-88.2297155,3/9/2017 19:48
1489088919,47,40.1031755,-88.2295742,3/9/2017 19:48
1489088920,41,40.1031755,-88.2295742,3/9/2017 19:48
1489088925,43,40.1031755,-88.2295742,3/9/2017 19:48
1489088926,45,40.1031755,-88.2295742,3/9/2017 19:48
1489088928,51,40.1031466,-88.2292591,3/9/2017 19:48
1489088929,47,40.1031466,-88.2292591,3/9/2017 19:48
1489088930,42,40.1031466,-88.2292591,3/9/2017 19:48
1489088939,46,40.1031848,-88.2287407,3/9/2017 19:48
1489088943,51,40.1032172,-88.2285957,3/9/2017 19:49
1489088945,41,40.1032172,-88.2285957,3/9/2017 19:49
1489088946,46,40.1032172,-88.2285957,3/9/2017 19:49
1489088950,51,40.1032208,-88.2285827,3/9/2017 19:49
1489088958,48,40.1032208,-88.2285827,3/9/2017 19:49
1489088959,46,40.1032208,-88.2285827,3/9/2017 19:49
1489088962,43,40.1032208,-88.2285827,3/9/2017 19:49
1489088963,42,40.1035256,-88.2259259,3/9/2017 19:49
1489088969,46,40.1035256,-88.2259259,3/9/2017 19:49
1489088970,52,40.1035256,-88.2259259,3/9/2017 19:49
1489088971,41,40.1033432,-88.2259227,3/9/2017 19:49
1489088972,53,40.1033432,-88.2259227,3/9/2017 19:49
1489088974,44,40.1033432,-88.2259227,3/9/2017 19:49
1489088976,41,40.1032866,-88.2259217,3/9/2017 19:49
1489088978,42,40.1032866,-88.2259217,3/9/2017 19:49
1489088985,48,40.10339,-88.2259399,3/9/2017 19:49
1489088986,41,40.103433,-88.2259475,3/9/2017 19:49
1489088989,43,40.103433,-88.2259475,3/9/2017 19:49
1489088991,49,40.103473,-88.225937,3/9/2017 19:49
1489088992,44,40.103473,-88.225937,3/9/2017 19:49
1489088993,57,40.103473,-88.225937,3/9/2017 19:49
1489089000,46,40.103473,-88.225937,3/9/2017 19:50
1489089001,42,40.103473,-88.225937,3/9/2017 19:50
1489089006,45,40.103473,-88.225937,3/9/2017 19:50
1489089007,51,40.103473,-88.225937,3/9/2017 19:50
1489089012,41,40.1043379,-88.22477,3/9/2017 19:50
1489089015,44,40.1043379,-88.22477,3/9/2017 19:50
1489089017,56,40.1042915,-88.2247049,3/9/2017 19:50
1489089043,43,40.1048745,-88.2243356,3/9/2017 19:50
1489089064,46,40.1057076,-88.2238863,3/9/2017 19:51
1489089067,44,40.1059782,-88.2238425,3/9/2017 19:51
1489092711,41,40.1076728,-88.2238965,3/9/2017 20:51
1489092713,42,40.1075404,-88.2239015,3/9/2017 20:51
1489092724,43,40.1071019,-88.223897,3/9/2017 20:52
1489092757,45,40.1056751,-88.2238665,3/9/2017 20:52
1489092770,43,40.1049603,-88.2238753,3/9/2017 20:52
1489092772,42,40.1048478,-88.2238698,3/9/2017 20:52
1489092783,41,40.10431,-88.2238434,3/9/2017 20:53
1489092791,45,40.1042083,-88.2242526,3/9/2017 20:53
1489092792,43,40.1042083,-88.2242526,3/9/2017 20:53
1489092798,45,40.1042145,-88.2247929,3/9/2017 20:53
1489092802,41,40.1042151,-88.2250266,3/9/2017 20:53
1489092803,45,40.1042086,-88.2251821,3/9/2017 20:53
1489092814,47,40.104183,-88.2260291,3/9/2017 20:53
1489092817,47,40.1041859,-88.2263745,3/9/2017 20:53
