time,gc,lat,lon,date
1485885160,44,40.1095929,-88.228665,1/31/2017 17:52
1485885163,42,40.1095568,-88.2286897,1/31/2017 17:52
1485885183,41,40.1092788,-88.2287422,1/31/2017 17:53
1485885217,41,40.1088997,-88.2289772,1/31/2017 17:53
1485885218,47,40.1088721,-88.2289888,1/31/2017 17:53
1485885227,42,40.1087826,-88.2290096,1/31/2017 17:53
1485885234,44,40.1086871,-88.2290015,1/31/2017 17:53
1485885238,46,40.1086087,-88.2290153,1/31/2017 17:53
1485885240,46,40.1086087,-88.2290153,1/31/2017 17:54
1485885262,47,40.1083233,-88.2289791,1/31/2017 17:54
1485885286,45,40.1081464,-88.228973,1/31/2017 17:54
1485885294,43,40.1081211,-88.2290361,1/31/2017 17:54
1485885296,43,40.1081211,-88.2290361,1/31/2017 17:54
1485885299,45,40.1081211,-88.2290361,1/31/2017 17:54
1485885300,52,40.1081211,-88.2290361,1/31/2017 17:55
1485885303,47,40.1081211,-88.2290361,1/31/2017 17:55
1485885304,47,40.1081211,-88.2290361,1/31/2017 17:55
1485885308,42,40.1083864,-88.2291924,1/31/2017 17:55
1485885313,42,40.1083864,-88.2291924,1/31/2017 17:55
1485885317,44,40.1083864,-88.2291924,1/31/2017 17:55
1485885361,45,40.1084676,-88.2292685,1/31/2017 17:56
1485885369,43,40.1084676,-88.2292685,1/31/2017 17:56
1485885381,47,40.1082264,-88.2291924,1/31/2017 17:56
1485885435,42,40.1081961,-88.2290657,1/31/2017 17:57
1485885446,42,40.1084991,-88.2290515,1/31/2017 17:57
1485885447,43,40.1084991,-88.2290515,1/31/2017 17:57
1485885490,41,40.1091609,-88.2290088,1/31/2017 17:58
1485885528,41,40.1095963,-88.2289953,1/31/2017 17:58
1485888748,41,40.1095934,-88.2290172,1/31/2017 18:52
1485888749,43,40.1095834,-88.2290123,1/31/2017 18:52
1485888752,42,40.1095658,-88.2290114,1/31/2017 18:52
1485888764,44,40.1094476,-88.2290938,1/31/2017 18:52
1485888774,42,40.1093241,-88.2290954,1/31/2017 18:52
1485888779,41,40.1092623,-88.2290852,1/31/2017 18:52
1485888794,42,40.1090713,-88.2289864,1/31/2017 18:53
1485888797,42,40.1090457,-88.2289847,1/31/2017 18:53
1485888801,47,40.1089807,-88.228977,1/31/2017 18:53
1485888804,43,40.1089612,-88.2289714,1/31/2017 18:53
1485888806,43,40.1089472,-88.228963,1/31/2017 18:53
1485888811,45,40.1088933,-88.2289596,1/31/2017 18:53
1485888816,43,40.1088418,-88.2289433,1/31/2017 18:53
1485888819,41,40.1087909,-88.228952,1/31/2017 18:53
1485888821,46,40.1087769,-88.2289567,1/31/2017 18:53
1485888827,45,40.1087178,-88.2289718,1/31/2017 18:53
1485888828,46,40.1087037,-88.228975,1/31/2017 18:53
1485888830,45,40.1086886,-88.2289863,1/31/2017 18:53
1485888836,42,40.1086197,-88.2290409,1/31/2017 18:53
1485888844,42,40.1085441,-88.2290381,1/31/2017 18:54
1485888859,42,40.1083696,-88.229085,1/31/2017 18:54
1485888908,43,40.1082453,-88.2290527,1/31/2017 18:55
