time,gc,lat,lon,date
1485963386,44,40.1090679,-88.2241117,2/1/2017 15:36
1485963391,42,40.1090478,-88.2242372,2/1/2017 15:36
1485963392,45,40.1090505,-88.2242531,2/1/2017 15:36
1485963394,46,40.1090552,-88.2242687,2/1/2017 15:36
1485963401,44,40.1090474,-88.2243726,2/1/2017 15:36
1485963403,42,40.1090494,-88.2243881,2/1/2017 15:36
1485963405,47,40.1090496,-88.2244067,2/1/2017 15:36
1485963406,48,40.1090447,-88.2243847,2/1/2017 15:36
1485963407,60,40.1090447,-88.2243847,2/1/2017 15:36
1485963408,59,40.1090318,-88.224381,2/1/2017 15:36
1485963411,44,40.1090183,-88.2244222,2/1/2017 15:36
1485963412,44,40.1090101,-88.2244455,2/1/2017 15:36
1485963416,46,40.1089773,-88.2245441,2/1/2017 15:36
1485963418,44,40.1089531,-88.2245779,2/1/2017 15:36
1485963420,51,40.1089351,-88.2246126,2/1/2017 15:37
1485963421,53,40.1089229,-88.2246498,2/1/2017 15:37
1485963422,42,40.1089229,-88.2246498,2/1/2017 15:37
1485963423,58,40.108918,-88.2246841,2/1/2017 15:37
1485963425,50,40.10892,-88.224723,2/1/2017 15:37
1485963426,52,40.10892,-88.224723,2/1/2017 15:37
1485963427,56,40.1089132,-88.2247605,2/1/2017 15:37
1485963428,52,40.1089073,-88.2247828,2/1/2017 15:37
1485963431,44,40.1089011,-88.2248051,2/1/2017 15:37
1485963432,46,40.1088892,-88.2248472,2/1/2017 15:37
1485963433,56,40.1088892,-88.2248472,2/1/2017 15:37
1485963435,49,40.108884,-88.2249008,2/1/2017 15:37
1485963436,50,40.1088931,-88.2249437,2/1/2017 15:37
1485963438,52,40.1088985,-88.2249608,2/1/2017 15:37
1485963440,42,40.1089293,-88.2250203,2/1/2017 15:37
1485963441,46,40.1089293,-88.2250203,2/1/2017 15:37
1485963442,56,40.1089498,-88.2250592,2/1/2017 15:37
1485963443,47,40.1089558,-88.2250842,2/1/2017 15:37
1485963445,53,40.1089625,-88.2251151,2/1/2017 15:37
1485963446,53,40.108969,-88.2251719,2/1/2017 15:37
1485963447,48,40.1089703,-88.2252229,2/1/2017 15:37
1485963448,46,40.1089703,-88.2252229,2/1/2017 15:37
1485963450,52,40.1089705,-88.2252634,2/1/2017 15:37
1485963451,57,40.1089735,-88.2253031,2/1/2017 15:37
1485963452,52,40.1089735,-88.2253031,2/1/2017 15:37
1485963453,54,40.1089792,-88.2253234,2/1/2017 15:37
1485963455,53,40.1089836,-88.2253413,2/1/2017 15:37
1485963456,44,40.1089899,-88.2253738,2/1/2017 15:37
1485963458,46,40.1089899,-88.2253738,2/1/2017 15:37
