time,gc,lat,lon,date
1484752763,43,40.1095882,-88.2209239,1/18/2017 15:19
1484752765,51,40.1095882,-88.2209239,1/18/2017 15:19
1484752766,50,40.1095882,-88.2209239,1/18/2017 15:19
1484752768,43,40.1095882,-88.2209239,1/18/2017 15:19
1484752769,43,40.1095882,-88.2209239,1/18/2017 15:19
1484752800,57,40.1095976,-88.2209309,1/18/2017 15:20
1484752801,48,40.1095791,-88.2209893,1/18/2017 15:20
1484752802,46,40.1095791,-88.2209893,1/18/2017 15:20
1484752803,59,40.1095791,-88.2209893,1/18/2017 15:20
1484752806,44,40.1095791,-88.2209893,1/18/2017 15:20
1484752807,59,40.1095887,-88.221002,1/18/2017 15:20
1484752808,67,40.1095887,-88.221002,1/18/2017 15:20
1484752810,60,40.109547,-88.2210826,1/18/2017 15:20
1484752812,50,40.1094907,-88.2212016,1/18/2017 15:20
1484752813,41,40.1094907,-88.2212016,1/18/2017 15:20
1484752815,42,40.1094255,-88.221192,1/18/2017 15:20
1484752888,44,40.1087638,-88.2214844,1/18/2017 15:21
1484752892,44,40.1086798,-88.2214748,1/18/2017 15:21
1484752893,46,40.1086668,-88.2214737,1/18/2017 15:21
1484752897,42,40.1086207,-88.2214739,1/18/2017 15:21
1484752898,44,40.1086207,-88.2214739,1/18/2017 15:21
1484752903,44,40.1085647,-88.2214675,1/18/2017 15:21
1484752907,45,40.1085036,-88.2214519,1/18/2017 15:21
1484752918,46,40.108401,-88.2214483,1/18/2017 15:21
1484752920,44,40.1083687,-88.22145,1/18/2017 15:22
1484752933,42,40.1082146,-88.2214375,1/18/2017 15:22
1484752993,42,40.1075321,-88.221436,1/18/2017 15:23
1484752994,41,40.1075086,-88.2214354,1/18/2017 15:23
1484752997,48,40.1074822,-88.2214356,1/18/2017 15:23
1484753009,41,40.1073246,-88.2214358,1/18/2017 15:23
1484753043,55,40.1069656,-88.2214264,1/18/2017 15:24
1484753046,53,40.1069389,-88.2214209,1/18/2017 15:24
1484753047,55,40.1069118,-88.221411,1/18/2017 15:24
1484753048,51,40.1069036,-88.2214045,1/18/2017 15:24
1484753049,46,40.1069036,-88.2214045,1/18/2017 15:24
1484753067,67,40.1066986,-88.2214209,1/18/2017 15:24
1484753142,42,40.1057841,-88.2214689,1/18/2017 15:25
1484753144,44,40.1057464,-88.2214667,1/18/2017 15:25
1484753147,47,40.1057235,-88.221466,1/18/2017 15:25
1484753151,46,40.1056735,-88.2214584,1/18/2017 15:25
1484753157,42,40.1056254,-88.2214577,1/18/2017 15:25
1484753162,42,40.1055708,-88.2214514,1/18/2017 15:26
1484753188,45,40.1052529,-88.2214315,1/18/2017 15:26
1484753189,41,40.1052529,-88.2214315,1/18/2017 15:26
1484753191,44,40.1052114,-88.2214322,1/18/2017 15:26
1484753193,53,40.105184,-88.2214329,1/18/2017 15:26
1484753194,51,40.1051636,-88.2214264,1/18/2017 15:26
1484753196,43,40.1051473,-88.2214155,1/18/2017 15:26
1484753197,45,40.1051473,-88.2214155,1/18/2017 15:26
1484753198,45,40.1051239,-88.2214025,1/18/2017 15:26
1484753199,48,40.1051239,-88.2214025,1/18/2017 15:26
1484753205,46,40.1050748,-88.2213825,1/18/2017 15:26
1484753206,51,40.1050635,-88.2213814,1/18/2017 15:26
1484753207,42,40.1050635,-88.2213814,1/18/2017 15:26
1484753209,45,40.1050162,-88.2213584,1/18/2017 15:26
1484753217,43,40.1049051,-88.221368,1/18/2017 15:26
1484753224,41,40.1048285,-88.2213405,1/18/2017 15:27
1484753249,43,40.1045463,-88.221276,1/18/2017 15:27
1484753356,43,40.1042536,-88.2228011,1/18/2017 15:29
1484753371,41,40.1042416,-88.2230178,1/18/2017 15:29
1484753377,41,40.1042369,-88.2231007,1/18/2017 15:29
1484753378,50,40.1042365,-88.2231309,1/18/2017 15:29
1484753379,47,40.1042365,-88.2231309,1/18/2017 15:29
1484753392,44,40.1042152,-88.2233746,1/18/2017 15:29
1484753396,47,40.1042224,-88.2234415,1/18/2017 15:29
1484753397,42,40.1042195,-88.2234606,1/18/2017 15:29
1484753411,48,40.1042248,-88.2236108,1/18/2017 15:30
1484753412,43,40.1042246,-88.2236315,1/18/2017 15:30
1484753414,41,40.1042254,-88.2236705,1/18/2017 15:30
1484753458,43,40.1041225,-88.2241252,1/18/2017 15:30
1484753467,46,40.1041254,-88.2242815,1/18/2017 15:31
1484753468,45,40.1041276,-88.2242954,1/18/2017 15:31
1484753469,46,40.1041276,-88.2242954,1/18/2017 15:31
1484753471,44,40.1041366,-88.2243323,1/18/2017 15:31
1484753473,44,40.104139,-88.224363,1/18/2017 15:31
1484753474,43,40.1041383,-88.2243788,1/18/2017 15:31
1484753476,42,40.1041386,-88.2243936,1/18/2017 15:31
1484753479,42,40.1041396,-88.2244218,1/18/2017 15:31
1484753480,48,40.1041396,-88.2244486,1/18/2017 15:31
1484753483,42,40.1041364,-88.2244927,1/18/2017 15:31
1484753493,41,40.1041207,-88.2246499,1/18/2017 15:31
1484753496,45,40.1040802,-88.2247207,1/18/2017 15:31
1484753499,48,40.1040706,-88.224757,1/18/2017 15:31
1484753522,42,40.1041138,-88.2250972,1/18/2017 15:32
1484753528,42,40.1040894,-88.2251825,1/18/2017 15:32
1484753533,48,40.1040718,-88.2253012,1/18/2017 15:32
1484753540,44,40.1040982,-88.2253624,1/18/2017 15:32
1484753543,44,40.1040948,-88.2254165,1/18/2017 15:32
1484753571,53,40.1041271,-88.2258886,1/18/2017 15:32
1484753572,50,40.1041258,-88.2259092,1/18/2017 15:32
1484753573,42,40.1041258,-88.2259092,1/18/2017 15:32
1484753574,43,40.1041237,-88.2259458,1/18/2017 15:32
1484753577,44,40.10412,-88.2259696,1/18/2017 15:32
1484753579,45,40.1041201,-88.2259855,1/18/2017 15:32
1484753580,48,40.1041222,-88.2260195,1/18/2017 15:33
1484753582,44,40.1041234,-88.2260466,1/18/2017 15:33
1484753588,47,40.1041324,-88.22615,1/18/2017 15:33
1484753606,41,40.1041642,-88.2264143,1/18/2017 15:33
1484753612,44,40.1042363,-88.2264983,1/18/2017 15:33
1484753708,42,40.1042588,-88.2268545,1/18/2017 15:35
1484753711,42,40.1042588,-88.2268545,1/18/2017 15:35
1484753727,42,40.1042588,-88.2268545,1/18/2017 15:35
1484753778,41,40.1042588,-88.2268545,1/18/2017 15:36
1484753830,41,40.1042588,-88.2268545,1/18/2017 15:37
1484753913,43,40.1042588,-88.2268545,1/18/2017 15:38
1484754005,45,40.104252,-88.2277261,1/18/2017 15:40
1484754011,43,40.1042555,-88.2278276,1/18/2017 15:40
