time,gc,lat,lon,date
1489416904,43,40.1050211,-88.228888,3/13/2017 14:55
1489416905,50,40.1050433,-88.2288935,3/13/2017 14:55
1489416906,61,40.1050433,-88.2288935,3/13/2017 14:55
1489416907,62,40.1050433,-88.2288935,3/13/2017 14:55
1489416908,62,40.1050433,-88.2288935,3/13/2017 14:55
1489416909,65,40.1050433,-88.2288935,3/13/2017 14:55
1489416910,62,40.1050318,-88.2288662,3/13/2017 14:55
1489416911,61,40.104982,-88.2289359,3/13/2017 14:55
1489416912,67,40.104982,-88.2289359,3/13/2017 14:55
1489416913,60,40.1049931,-88.2289137,3/13/2017 14:55
1489416914,61,40.1049955,-88.2288967,3/13/2017 14:55
1489416915,65,40.1049955,-88.2288967,3/13/2017 14:55
1489416916,71,40.10498,-88.2288585,3/13/2017 14:55
1489416917,57,40.1049893,-88.2288536,3/13/2017 14:55
1489416918,62,40.1049893,-88.2288536,3/13/2017 14:55
1489416919,69,40.1050172,-88.2288492,3/13/2017 14:55
1489416921,76,40.1050378,-88.2288473,3/13/2017 14:55
1489416922,62,40.1050378,-88.2288473,3/13/2017 14:55
1489416923,76,40.1050599,-88.2288301,3/13/2017 14:55
1489416924,69,40.1050679,-88.2288178,3/13/2017 14:55
1489416925,46,40.1050679,-88.2288178,3/13/2017 14:55
1489416926,57,40.1050679,-88.2288178,3/13/2017 14:55
1489416927,69,40.1050679,-88.2288178,3/13/2017 14:55
1489416928,58,40.1050679,-88.2288178,3/13/2017 14:55
1489416929,59,40.1050679,-88.2288178,3/13/2017 14:55
1489416930,42,40.1050679,-88.2288178,3/13/2017 14:55
1489416931,62,40.1050679,-88.2288178,3/13/2017 14:55
1489416932,48,40.1050679,-88.2288178,3/13/2017 14:55
1489416933,46,40.1050679,-88.2288178,3/13/2017 14:55
1489416935,48,40.1050679,-88.2288178,3/13/2017 14:55
1489416936,56,40.1050679,-88.2288178,3/13/2017 14:55
1489416937,57,40.1050679,-88.2288178,3/13/2017 14:55
1489416938,43,40.1050679,-88.2288178,3/13/2017 14:55
1489416939,49,40.1050679,-88.2288178,3/13/2017 14:55
1489416941,53,40.1046999,-88.2288119,3/13/2017 14:55
1489416942,48,40.1046999,-88.2288119,3/13/2017 14:55
1489416943,45,40.1046999,-88.2288119,3/13/2017 14:55
1489416944,56,40.1046999,-88.2288119,3/13/2017 14:55
1489416945,52,40.1046798,-88.2287713,3/13/2017 14:55
1489416973,43,40.1046329,-88.228739,3/13/2017 14:56
1489416976,46,40.1045927,-88.2288134,3/13/2017 14:56
1489416978,54,40.1042953,-88.2289316,3/13/2017 14:56
1489416979,302,40.1044801,-88.2288509,3/13/2017 14:56
1489416980,294,40.1044801,-88.2288509,3/13/2017 14:56
1489416981,49,40.1044274,-88.2288613,3/13/2017 14:56
1489416983,52,40.1043545,-88.2288438,3/13/2017 14:56
1489416984,53,40.1043545,-88.2288438,3/13/2017 14:56
1489416985,50,40.1043228,-88.2288421,3/13/2017 14:56
1489416986,52,40.1043228,-88.2288421,3/13/2017 14:56
1489416987,43,40.1043108,-88.2288544,3/13/2017 14:56
1489416988,51,40.1043108,-88.2288544,3/13/2017 14:56
1489416989,42,40.1043023,-88.228872,3/13/2017 14:56
1489416992,57,40.1042885,-88.2289297,3/13/2017 14:56
1489416993,293,40.104283,-88.2289812,3/13/2017 14:56
1489416994,291,40.1042805,-88.2290052,3/13/2017 14:56
1489416995,288,40.1042805,-88.2290052,3/13/2017 14:56
1489416997,43,40.104277,-88.2290411,3/13/2017 14:56
1489416999,41,40.1042633,-88.2290883,3/13/2017 14:56
1489417000,44,40.1042633,-88.2290883,3/13/2017 14:56
1489417002,41,40.1042565,-88.2291119,3/13/2017 14:56
1489417003,45,40.1042513,-88.2291367,3/13/2017 14:56
1489417004,45,40.1042495,-88.2291491,3/13/2017 14:56
1489417005,42,40.1042495,-88.2291491,3/13/2017 14:56
1489417015,44,40.1042539,-88.2292954,3/13/2017 14:56
1489417016,44,40.1042539,-88.2292954,3/13/2017 14:56
1489417020,43,40.1042547,-88.2293795,3/13/2017 14:57
1489417021,283,40.1042547,-88.2293795,3/13/2017 14:57
1489417023,51,40.1042529,-88.2294316,3/13/2017 14:57
1489417029,43,40.1042568,-88.2295112,3/13/2017 14:57
1489417031,46,40.1042586,-88.2295234,3/13/2017 14:57
1489417032,46,40.1042603,-88.2295482,3/13/2017 14:57
1489417033,41,40.1042599,-88.2295616,3/13/2017 14:57
1489417034,48,40.1042576,-88.2295852,3/13/2017 14:57
