time,gc,lat,lon,date
1487019094,43,40.1095232,-88.2255223,2/13/2017 20:51
1487019105,43,40.1093581,-88.2255429,2/13/2017 20:51
1487019110,44,40.1092811,-88.2255384,2/13/2017 20:51
1487019116,43,40.1091963,-88.2255524,2/13/2017 20:51
1487019121,48,40.1091429,-88.22556,2/13/2017 20:52
1487019122,43,40.1091155,-88.2255554,2/13/2017 20:52
1487019142,46,40.108842,-88.2255375,2/13/2017 20:52
1487019156,44,40.1086556,-88.2254654,2/13/2017 20:52
1487019161,45,40.1085757,-88.2254584,2/13/2017 20:52
1487019165,49,40.1085493,-88.2254574,2/13/2017 20:52
1487019167,41,40.1085042,-88.2254564,2/13/2017 20:52
1487019168,42,40.1084894,-88.2254581,2/13/2017 20:52
1487019175,44,40.1084068,-88.2254761,2/13/2017 20:52
1487019181,43,40.1083184,-88.2254769,2/13/2017 20:53
1487019188,44,40.1082488,-88.2254649,2/13/2017 20:53
1487019191,46,40.1081991,-88.2254548,2/13/2017 20:53
1487019192,44,40.1081991,-88.2254548,2/13/2017 20:53
1487019211,42,40.1080395,-88.2255719,2/13/2017 20:53
1487019219,43,40.1080428,-88.2257347,2/13/2017 20:53
1487019221,42,40.1080424,-88.2257525,2/13/2017 20:53
1487019225,42,40.1080393,-88.225838,2/13/2017 20:53
1487019226,50,40.1080393,-88.225838,2/13/2017 20:53
1487019227,46,40.1080378,-88.2258746,2/13/2017 20:53
1487019228,49,40.1080397,-88.225914,2/13/2017 20:53
1487019231,54,40.1080345,-88.225947,2/13/2017 20:53
1487019232,47,40.1080233,-88.2259764,2/13/2017 20:53
1487019234,41,40.1080103,-88.2260088,2/13/2017 20:53
1487019236,58,40.1080057,-88.2260236,2/13/2017 20:53
1487019238,44,40.1079919,-88.2260523,2/13/2017 20:53
1487019239,44,40.107983,-88.2260645,2/13/2017 20:53
1487019240,49,40.107983,-88.2260645,2/13/2017 20:54
1487019241,42,40.1079681,-88.22608,2/13/2017 20:54
1487019243,45,40.1079595,-88.2260867,2/13/2017 20:54
1487019248,43,40.1079425,-88.2260805,2/13/2017 20:54
1487019249,46,40.1079425,-88.2260805,2/13/2017 20:54
1487019250,43,40.1079425,-88.2260805,2/13/2017 20:54
1487019251,64,40.1079425,-88.2260805,2/13/2017 20:54
1487019253,54,40.1079425,-88.2260805,2/13/2017 20:54
1487019256,41,40.10801,-88.2261272,2/13/2017 20:54
1487019257,42,40.10801,-88.2261272,2/13/2017 20:54
1487019258,43,40.10801,-88.2261272,2/13/2017 20:54
1487019261,44,40.10801,-88.2261272,2/13/2017 20:54
1487019262,45,40.10801,-88.2261272,2/13/2017 20:54
1487019264,43,40.10801,-88.2261272,2/13/2017 20:54
1487019272,42,40.1079423,-88.226301,2/13/2017 20:54
1487019273,44,40.1079423,-88.226301,2/13/2017 20:54
1487019274,51,40.1079423,-88.226301,2/13/2017 20:54
1487019279,42,40.1079423,-88.226301,2/13/2017 20:54
1487019280,41,40.1079423,-88.226301,2/13/2017 20:54
1487019282,43,40.1079423,-88.226301,2/13/2017 20:54
1487019290,49,40.1079103,-88.2264303,2/13/2017 20:54
1487019293,41,40.1078922,-88.2265031,2/13/2017 20:54
1487019295,44,40.1078922,-88.2265031,2/13/2017 20:54
1487019296,41,40.1078922,-88.2265031,2/13/2017 20:54
1487019297,45,40.1078922,-88.2265031,2/13/2017 20:54
1487019298,49,40.1078922,-88.2265031,2/13/2017 20:54
1487019299,42,40.1078922,-88.2265031,2/13/2017 20:54
1487019301,50,40.1078922,-88.2265031,2/13/2017 20:55
1487019309,50,40.1079423,-88.226301,2/13/2017 20:55
1487019311,41,40.1079429,-88.2263433,2/13/2017 20:55
1487019313,51,40.1079429,-88.2263433,2/13/2017 20:55
1487019317,42,40.1079435,-88.2263825,2/13/2017 20:55
1487019318,42,40.1079435,-88.2263825,2/13/2017 20:55
1487019320,48,40.1079435,-88.2263825,2/13/2017 20:55
1487019321,51,40.1079224,-88.2264439,2/13/2017 20:55
1487019323,43,40.1079224,-88.2264439,2/13/2017 20:55
1487019325,49,40.1079388,-88.2260975,2/13/2017 20:55
1487019327,46,40.1079388,-88.2260975,2/13/2017 20:55
1487019329,42,40.1079388,-88.2260975,2/13/2017 20:55
1487019332,41,40.1079388,-88.2260975,2/13/2017 20:55
1487019334,41,40.1079388,-88.2260975,2/13/2017 20:55
1487019338,43,40.1075761,-88.2268535,2/13/2017 20:55
1487019345,41,40.107937,-88.2260995,2/13/2017 20:55
1487019346,46,40.107937,-88.2260995,2/13/2017 20:55
1487019350,43,40.107937,-88.2260995,2/13/2017 20:55
1487019352,43,40.107937,-88.2260995,2/13/2017 20:55
1487019358,50,40.107937,-88.2260995,2/13/2017 20:55
1487019360,45,40.107937,-88.2260995,2/13/2017 20:56
1487019366,43,40.1079358,-88.2261012,2/13/2017 20:56
1487019374,43,40.1079358,-88.2261012,2/13/2017 20:56
1487019375,51,40.1079358,-88.2261012,2/13/2017 20:56
1487019377,41,40.1079358,-88.2261012,2/13/2017 20:56
1487019378,41,40.1079358,-88.2261012,2/13/2017 20:56
1487019379,43,40.1079358,-88.2261012,2/13/2017 20:56
1487019380,53,40.1079358,-88.2261012,2/13/2017 20:56
1487019383,41,40.1079358,-88.2261012,2/13/2017 20:56
1487019384,44,40.1079358,-88.2261012,2/13/2017 20:56
1487019389,44,40.1079051,-88.2264912,2/13/2017 20:56
1487019393,46,40.1079051,-88.2264912,2/13/2017 20:56
1487019399,43,40.1079347,-88.2261038,2/13/2017 20:56
1487019402,46,40.1079347,-88.2261038,2/13/2017 20:56
1487019406,43,40.1079051,-88.2264912,2/13/2017 20:56
1487019409,41,40.1079051,-88.2264912,2/13/2017 20:56
1487019410,41,40.1079051,-88.2264912,2/13/2017 20:56
1487019412,47,40.1079249,-88.2264722,2/13/2017 20:56
1487019413,42,40.1079249,-88.2264722,2/13/2017 20:56
1487019414,45,40.1079249,-88.2264722,2/13/2017 20:56
1487019415,41,40.1079249,-88.2264722,2/13/2017 20:56
1487019416,52,40.1079249,-88.2264722,2/13/2017 20:56
